value,forecast
0.056,0.057
0.074,0.066
0.071,0.063
0.065,0.063
0.063,0.075
0.073,0.065
0.058,0.065
0.044,0.043
0.063,0.055
0.058,0.066
0.061,0.057
0.084,0.072
0.072,0.078
0.04,0.057
0.039,0.044
0.061,0.046
0.09,0.077
0.053,0.075
0.051,0.048
0.076,0.061
0.085,0.078
0.054,0.057
0.057,0.057
0.051,0.053
0.045,0.05
0.052,0.052
0.052,0.052
0.058,0.056
0.057,0.058
0.058,0.059
0.048,0.057
0.053,0.057
0.034,0.043
0.05,0.046
0.058,0.059
0.047,0.053
0.035,0.042
0.124,0.066
0.059,0.076
0.021,0.041
0.056,0.045
0.069,0.065
0.073,0.071
0.072,0.076
0.07,0.071
0.065,0.069
0.056,0.061
0.054,0.054
0.095,0.067
0.035,0.069
0.085,0.05
0.069,0.077
0.051,0.059
0.083,0.066
0.053,0.057
0.074,0.062
0.081,0.079
0.046,0.069
0.064,0.045
0.057,0.056
0.089,0.064
0.045,0.07
0.081,0.061
0.047,0.059
0.04,0.041
0.07,0.058
0.077,0.075
0.054,0.066
0.035,0.05
0.097,0.067
0.04,0.045
0.053,0.065
0.04,0.046
0.057,0.048
0.036,0.044
0.061,0.047
0.052,0.058
0.045,0.045
0.055,0.049
0.05,0.076
0.114,0.061
0.045,0.063
0.057,0.047
0.085,0.076
0.049,0.066
0.039,0.046
0.043,0.041
0.052,0.049
0.067,0.058
0.093,0.078
0.037,0.073
0.051,0.045
0.056,0.053
0.058,0.056
0.077,0.067
0.073,0.075
0.056,0.072
0.028,0.042
0.073,0.064
0.078,0.075
0.062,0.075
0.053,0.07
0.143,0.069
0.078,0.065
0.052,0.064
0.029,0.068
0.055,0.048
0.122,0.08
0.077,0.065
0.059,0.064
0.041,0.056
0.051,0.042
0.053,0.051
0.069,0.061
0.05,0.055
0.059,0.055
0.041,0.052
0.041,0.043
0.058,0.062
0.057,0.059
0.053,0.056
0.05,0.051
0.059,0.052
0.07,0.072
0.07,0.071
0.082,0.076
0.069,0.074
0.068,0.072
0.05,0.06
0.06,0.052
0.074,0.069
0.078,0.074
0.087,0.079
0.059,0.078
0.072,0.066
0.078,0.073
0.069,0.075
0.059,0.068
0.03,0.042
0.05,0.049
0.055,0.055
0.04,0.047
0.039,0.041
0.082,0.065
0.059,0.063
0.017,0.041
0.05,0.043
0.047,0.052
0.043,0.044
0.05,0.047
0.054,0.051
0.049,0.052
0.045,0.045
0.047,0.042
0.055,0.052
0.082,0.066
0.071,0.08
0.081,0.07
0.069,0.065
0.089,0.075
0.016,0.051
0.228,0.069
0.055,0.078
0.051,0.047
0.032,0.043
0.063,0.051
0.063,0.068
0.059,0.064
0.07,0.068
0.032,0.049
0.053,0.041
0.043,0.044
0.051,0.05
0.034,0.043
0.04,0.041
0.059,0.046
0.07,0.067
0.077,0.069
0.076,0.075
0.066,0.071
0.075,0.066
0.006,0.066
0.16,0.073
0.048,0.053
0.07,0.066
0.075,0.067
0.076,0.074
0.078,0.078
0.083,0.077
0.063,0.08
0.038,0.046
0.062,0.067
0.035,0.055
0.083,0.072
0.1,0.068
0.042,0.061
0.041,0.041
0.072,0.073
0.068,0.079
0.056,0.061
0.058,0.055
0.067,0.061
0.065,0.07
0.047,0.054
0.035,0.043
0.047,0.068
0.08,0.061
0.039,0.051
0.063,0.045
0.071,0.079
0.071,0.067
0.054,0.072
0.056,0.049
0.073,0.065
0.09,0.08
0.075,0.073
0.088,0.08
0.075,0.08
0.073,0.075
0.076,0.072
0.072,0.077
0.059,0.066
0.046,0.051
0.056,0.052
0.039,0.049
0.048,0.043
0.056,0.048
0.062,0.058
0.048,0.06
0.06,0.057
0.049,0.054
0.048,0.049
0.051,0.05
0.058,0.051
0.051,0.058
0.053,0.048
0.111,0.078
0.07,0.074
0.073,0.08
0.073,0.071
0.072,0.071
0.079,0.079
0.074,0.077
0.073,0.075
0.06,0.069
0.038,0.051
0.044,0.041
0.059,0.048
0.07,0.065
0.083,0.076
0.077,0.079
0.068,0.074
0.062,0.065
0.039,0.052
0.051,0.05
0.06,0.074
0.05,0.055
0.031,0.041
0.059,0.051
0.064,0.062
0.052,0.059
0.066,0.06
0.062,0.067
0.054,0.055
0.051,0.056
0.061,0.053
0.058,0.062
0.078,0.067
0.082,0.078
0.075,0.074
0.055,0.064
0.041,0.048
0.055,0.045
0.061,0.057
0.093,0.079
0.066,0.078
0.061,0.063
0.081,0.069
0.077,0.08
0.055,0.066
0.05,0.051
0.041,0.045
0.064,0.046
0.095,0.078
0.055,0.063
0.039,0.048
0.074,0.071
0.065,0.066
0.071,0.069
0.047,0.07
0.046,0.044
0.043,0.044
0.069,0.052
0.101,0.08
0.052,0.072
0.041,0.044
0.058,0.051
0.062,0.06
0.063,0.064
0.067,0.064
0.079,0.073
0.083,0.08
0.052,0.068
0.053,0.052
0.041,0.045
0.047,0.041
0.043,0.043
0.066,0.053
0.088,0.077
0.072,0.076
0.058,0.067
0.038,0.044
0.063,0.062
0.071,0.06
0.075,0.079
0.05,0.062
0.044,0.045
0.052,0.045
0.067,0.059
0.054,0.061
0.028,0.041
0.035,0.041
0.085,0.059
0.038,0.042
0.045,0.044
0.05,0.047
0.055,0.053
0.056,0.055
0.073,0.064
0.082,0.076
0.025,0.058
0.052,0.041
0.076,0.063
0.064,0.08
0.06,0.062
0.067,0.06
0.079,0.075
0.053,0.068
0.05,0.051
0.053,0.056
0.042,0.048
0.049,0.047
0.053,0.051
0.057,0.055
0.068,0.063
0.081,0.075
0.072,0.072
0.062,0.069
0.052,0.055
0.056,0.054
0.047,0.052
0.045,0.042
0.051,0.047
0.052,0.053
0.05,0.051
0.069,0.06
0.064,0.065
0.061,0.063
0.071,0.066
0.079,0.074
0.075,0.078
0.079,0.079
0.017,0.069
0.062,0.041
0.074,0.067
0.057,0.059
0.059,0.059
0.072,0.06
0.089,0.078
0.063,0.062
0.072,0.061
0.079,0.072
0.071,0.07
0.068,0.075
0.06,0.058
0.033,0.055
0.046,0.042
0.095,0.054
0.061,0.07
0.056,0.054
0.054,0.056
0.042,0.049
0.025,0.043
0.069,0.045
0.071,0.077
0.068,0.07
0.053,0.061
0.059,0.041
0.092,0.077
0.074,0.078
0.053,0.064
0.028,0.043
0.043,0.041
0.045,0.044
0.045,0.046
0.043,0.044
0.042,0.043
0.043,0.042
0.044,0.046
0.047,0.045
0.059,0.051
0.062,0.064
0.057,0.058
0.062,0.063
0.076,0.067
0.063,0.07
0.051,0.061
0.046,0.046
0.069,0.059
0.063,0.068
0.036,0.053
0.043,0.043
0.046,0.043
0.044,0.044
0.058,0.052
0.061,0.059
0.056,0.061
0.063,0.06
0.054,0.056
0.036,0.051
0.029,0.045
0.051,0.042
0.036,0.042
0.049,0.044
0.057,0.055
0.066,0.06
0.046,0.047
0.051,0.051
0.042,0.045
0.048,0.046
0.066,0.053
0.034,0.055
0.047,0.044
0.087,0.072
0.059,0.055
0.078,0.052
0.076,0.08
0.07,0.071
0.061,0.068
0.085,0.075
0.018,0.059
0.065,0.061
0.027,0.06
0.038,0.059
0.036,0.046
0.051,0.049
0.048,0.045
0.046,0.046
0.044,0.046
0.049,0.046
0.061,0.043
0.054,0.043
0.135,0.063
0.026,0.053
0.093,0.042
0.041,0.041
0.03,0.074
0.071,0.063
0.098,0.069
0.052,0.051
0.05,0.051
0.051,0.05
0.049,0.055
0.053,0.052
0.051,0.053
0.051,0.054
0.058,0.055
0.054,0.054
0.054,0.053
0.053,0.053
0.054,0.056
0.06,0.055
0.039,0.055
0.071,0.066
0.042,0.047
0.033,0.049
0.042,0.048
0.058,0.054
0.129,0.077
0.023,0.08
0.096,0.05
0.041,0.061
0.07,0.055
0.078,0.069
0.064,0.072
0.053,0.045
0.046,0.055
0.047,0.045
0.042,0.046
0.103,0.067
0.059,0.062
0.026,0.049
0.047,0.041
0.101,0.048
0.054,0.077
0.079,0.056
0.086,0.069
0.078,0.059
0.18,0.079
0.029,0.073
0.128,0.062
0.058,0.057
0.068,0.062
0.047,0.059
0.04,0.043
0.052,0.041
0.077,0.065
0.003,0.056
0.083,0.052
0.086,0.065
0.174,0.072
0.027,0.063
0.032,0.041
0.028,0.048
0.046,0.048
0.069,0.056
0.044,0.058
0.043,0.043
0.003,0.072
0.049,0.047
0.129,0.08
0.017,0.069
0.09,0.046
0.024,0.059
0.027,0.059
0.175,0.061
0.024,0.047
0.089,0.044
0.024,0.079
0.189,0.041
0.032,0.056
0.058,0.044
0.122,0.079
0.033,0.071
0.174,0.057
0.047,0.063
0.036,0.042
0.045,0.042
0.057,0.051
0.061,0.06
0.063,0.062
0.069,0.066
0.007,0.054
0.172,0.08
0.06,0.072
0.046,0.063
0.052,0.046
0.047,0.052
0.035,0.045
0.051,0.049
0.07,0.057
0.068,0.067
0.08,0.077
0.072,0.074
0.089,0.079
0.05,0.063
0.034,0.043
0.059,0.051
0.068,0.065
0.054,0.062
0.061,0.056
0.054,0.061
0.06,0.05
0.056,0.059
0.057,0.058
0.058,0.057
0.073,0.059
0.079,0.079
0.021,0.048
0.137,0.061
0.08,0.064
0.08,0.079
0.074,0.08
0.074,0.074
0.068,0.072
0.056,0.075
0.07,0.047
0.136,0.056
0.005,0.061
0.001,0.044
0.123,0.071
0.026,0.068
0.02,0.048
0.004,0.053
0.024,0.08
0.212,0.051
0.025,0.048
0.17,0.05
0.025,0.053
0.115,0.049
0.104,0.069
0.064,0.073
0.06,0.062
0.062,0.061
0.02,0.073
0.041,0.058
0.205,0.063
0.034,0.049
0.055,0.069
0.082,0.073
0.036,0.053
0.028,0.055
0.042,0.076
0.104,0.074
0.061,0.071
0.059,0.062
0.055,0.06
0.054,0.053
0.011,0.066
0.091,0.065
0.005,0.065
0.024,0.061
0.024,0.051
0.137,0.05
0.006,0.045
0.001,0.078
0.057,0.073
0.031,0.045
0.075,0.065
0.057,0.065
0.078,0.066
0.079,0.08
0.072,0.076
0.07,0.072
0.063,0.069
0.04,0.051
0.055,0.053
0.063,0.056
0.066,0.066
0.074,0.07
0.078,0.079
0.063,0.064
0.072,0.072
0.075,0.072
0.086,0.079
0.052,0.062
0.05,0.05
0.057,0.053
0.056,0.055
0.046,0.051
0.042,0.043
0.039,0.041
0.075,0.061
0.076,0.077
0.078,0.076
0.07,0.073
0.069,0.071
0.079,0.068
0.066,0.076
0.059,0.062
0.049,0.054
0.05,0.049
0.058,0.056
0.058,0.056
0.067,0.061
0.057,0.066
0.058,0.057
0.054,0.057
0.052,0.054
0.032,0.041
0.054,0.046
0.056,0.056
0.065,0.058
0.07,0.068
0.053,0.068
0.082,0.064
0.058,0.064
0.04,0.057
0.293,0.053
0.086,0.061
0.009,0.049
0.008,0.054
0.124,0.079
0.062,0.074
0.054,0.06
0.043,0.048
0.039,0.041
0.057,0.048
0.056,0.056
0.086,0.067
0.162,0.055
0.119,0.071
0.034,0.042
0.157,0.058
0.08,0.078
0.065,0.078
0.058,0.059
0.053,0.053
0.043,0.049
0.05,0.043
0.074,0.061
0.143,0.066
0.049,0.045
0.065,0.045
0.008,0.046
0.042,0.044
0.053,0.068
0.063,0.057
0.061,0.062
0.051,0.059
0.041,0.045
0.05,0.042
0.051,0.05
0.056,0.052
0.066,0.064
0.077,0.072
0.118,0.07
0.068,0.077
0.053,0.057
0.05,0.054
0.033,0.043
0.069,0.045
0.057,0.067
0.043,0.051
0.047,0.045
0.058,0.052
0.076,0.067
0.057,0.07
0.039,0.048
0.073,0.053
0.074,0.071
0.086,0.078
0.048,0.079
0.066,0.046
0.087,0.059
0.071,0.075
0.068,0.075
0.061,0.063
0.062,0.069
0.059,0.061
0.081,0.067
0.056,0.078
0.031,0.042
0.062,0.048
0.063,0.067
0.045,0.054
0.043,0.044
0.052,0.051
0.06,0.053
0.069,0.069
0.05,0.058
0.041,0.041
0.085,0.061
0.027,0.06
0.017,0.044
0.033,0.054
0.049,0.073
0.073,0.053
0.075,0.079
0.109,0.074
0.121,0.079
0.046,0.048
0.047,0.047
0.049,0.047
0.06,0.059
0.06,0.06
0.014,0.059
0.048,0.043
0.052,0.048
0.047,0.073
0.17,0.061
0.059,0.046
0.032,0.046
0.056,0.052
0.029,0.055
0.031,0.047
0.027,0.056
0.081,0.049
0.055,0.074
0.051,0.055
0.053,0.051
0.057,0.058
0.058,0.055
0.064,0.062
0.063,0.063
0.058,0.059
0.06,0.059
0.05,0.067
0.079,0.079
0.076,0.073
0.01,0.045
0.065,0.079
0.057,0.063
0.047,0.049
0.07,0.06
0.053,0.065
0.04,0.045
0.048,0.042
0.066,0.059
0.061,0.063
0.018,0.046
0.059,0.042
0.058,0.061
0.054,0.06
0.051,0.052
0.033,0.044
0.096,0.075
0.044,0.05
0.051,0.047
0.049,0.051
0.064,0.052
0.092,0.079
0.047,0.054
0.035,0.042
0.059,0.057
0.038,0.048
0.063,0.048
0.098,0.079
0.161,0.053
0.005,0.054
0.12,0.08
0.146,0.061
0.126,0.06
0.051,0.052
0.057,0.055
0.094,0.079
0.029,0.042
0.026,0.069
0.202,0.049
0.026,0.056
0.053,0.048
0.02,0.054
0.032,0.049
0.05,0.051
0.028,0.055
0.197,0.07
0.09,0.058
0.068,0.05
0.065,0.071
0.06,0.06
0.057,0.057
0.055,0.056
0.055,0.055
0.053,0.055
0.054,0.053
0.054,0.054
0.055,0.055
0.055,0.055
0.086,0.074
0.055,0.054
0.053,0.053
0.046,0.049
0.159,0.048
0.087,0.068
0.043,0.045
0.036,0.075
0.196,0.076
0.026,0.059
0.016,0.05
0.013,0.058
0.011,0.052
0.029,0.053
0.124,0.067
0.028,0.07
0.04,0.071
0.066,0.052
0.052,0.044
0.023,0.045
0.17,0.067
0.015,0.065
0.015,0.073
0.061,0.071
0.054,0.054
0.057,0.056
0.042,0.049
0.046,0.044
0.041,0.044
0.043,0.041
0.038,0.041
0.04,0.043
0.041,0.043
0.056,0.046
0.065,0.06
0.083,0.075
0.03,0.048
0.055,0.06
0.07,0.067
0.052,0.069
0.067,0.069
0.112,0.062
0.057,0.065
0.041,0.051
0.045,0.042
0.079,0.065
0.02,0.042
0.061,0.066
0.063,0.065
0.048,0.057
0.043,0.046
0.039,0.046
0.084,0.06
0.075,0.076
0.052,0.068
0.041,0.052
0.035,0.042
0.058,0.048
0.102,0.08
0.048,0.061
0.039,0.043
0.023,0.046
0.074,0.057
0.059,0.065
0.062,0.058
0.071,0.065
0.071,0.074
0.058,0.065
0.034,0.046
0.048,0.041
0.065,0.047
0.038,0.046
0.044,0.047
0.05,0.048
0.051,0.046
0.047,0.046
0.046,0.044
0.05,0.05
0.054,0.054
0.064,0.061
0.049,0.063
0.041,0.051
0.049,0.048
0.058,0.053
0.047,0.052
0.068,0.056
0.065,0.068
0.054,0.063
0.043,0.048
0.035,0.041
0.044,0.042
0.057,0.049
0.068,0.06
0.07,0.071
0.063,0.07
0.042,0.053
0.101,0.08
0.083,0.078
0.005,0.045
0.062,0.076
0.032,0.053
0.063,0.05
0.083,0.069
0.063,0.067
0.044,0.058
0.058,0.05
0.042,0.047
0.052,0.048
0.049,0.051
0.07,0.056
0.079,0.074
0.085,0.078
0.072,0.074
0.043,0.061
0.054,0.052
0.054,0.053
0.066,0.058
0.189,0.072
0.276,0.072
0.09,0.052
0.033,0.057
0.051,0.07
0.032,0.042
0.072,0.045
0.072,0.071
0.014,0.045
0.116,0.066
0.076,0.075
0.055,0.079
0.033,0.06
0.027,0.041
0.013,0.044
0.122,0.062
0.2,0.057
0.159,0.068
0.077,0.07
0.075,0.075
0.028,0.076
0.038,0.048
0.096,0.041
0.023,0.075
0.066,0.067
0.045,0.062
0.048,0.053
0.052,0.051
0.045,0.046
0.048,0.047
0.05,0.049
0.051,0.051
0.014,0.066
0.144,0.047
0.118,0.072
0.053,0.055
0.057,0.054
0.076,0.061
0.072,0.061
0.025,0.077
0.071,0.05
0.027,0.043
0.077,0.051
0.045,0.046
0.053,0.066
0.077,0.064
0.025,0.051
0.01,0.043
0.084,0.051
0.031,0.052
0.009,0.055
0.052,0.056
0.072,0.063
0.098,0.066
0.036,0.05
0.067,0.072
0.132,0.079
0.056,0.056
0.042,0.05
0.046,0.047
0.074,0.057
0.009,0.044
0.072,0.069
0.075,0.073
0.092,0.08
0.069,0.079
0.081,0.062
0.056,0.062
0.047,0.045
0.033,0.041
0.07,0.059
0.056,0.058
0.06,0.06
0.064,0.06
0.078,0.069
0.055,0.066
0.041,0.049
0.054,0.043
0.025,0.053
0.078,0.041
0.188,0.072
0.04,0.055
0.042,0.056
0.073,0.053
0.068,0.069
0.081,0.071
0.091,0.051
0.202,0.051
0.063,0.06
0.137,0.06
0.112,0.076
0.026,0.069
0.062,0.062
0.016,0.07
0.026,0.051
0.029,0.052
0.076,0.052
0.05,0.06
0.043,0.046
0.052,0.049
0.052,0.052
0.052,0.052
0.048,0.05
0.057,0.068
0.056,0.056
0.056,0.056
0.056,0.056
0.056,0.056
0.056,0.056
0.056,0.056
0.056,0.056
0.056,0.056
0.291,0.078
0.054,0.055
0.055,0.055
0.053,0.053
0.053,0.053
0.054,0.053
0.057,0.055
0.053,0.056
0.054,0.054
0.054,0.054
0.046,0.047
0.047,0.047
0.025,0.065
0.057,0.05
0.058,0.057
0.058,0.058
0.058,0.057
0.058,0.058
0.059,0.059
0.059,0.059
0.06,0.06
0.061,0.06
0.061,0.061
0.062,0.061
0.062,0.062
0.063,0.062
0.024,0.064
0.001,0.047
0.229,0.041
0.059,0.048
0.045,0.044
0.05,0.042
0.046,0.046
0.043,0.046
0.045,0.044
0.051,0.063
0.048,0.051
0.045,0.042
0.041,0.042
0.064,0.054
0.066,0.068
0.065,0.067
0.065,0.068
0.067,0.069
0.086,0.08
0.012,0.062
0.036,0.065
0.066,0.058
0.046,0.06
0.165,0.078
0.083,0.051
0.02,0.066
0.014,0.061
0.038,0.041
0.144,0.047
0.055,0.055
0.184,0.063
0.019,0.066
0.128,0.041
0.068,0.073
0.067,0.067
0.069,0.068
0.064,0.067
0.076,0.069
0.052,0.051
0.053,0.053
0.052,0.052
0.053,0.052
0.051,0.08
0.123,0.065
0.097,0.077
0.08,0.071
0.061,0.065
0.06,0.06
0.055,0.057
0.048,0.052
0.044,0.044
0.073,0.071
0.06,0.064
0.052,0.057
0.046,0.048
0.062,0.053
0.085,0.072
0.054,0.068
0.05,0.041
0.067,0.059
0.065,0.068
0.066,0.065
0.054,0.062
0.061,0.055
0.069,0.067
0.057,0.061
0.074,0.073
0.061,0.071
0.055,0.051
0.033,0.042
0.041,0.046
0.04,0.05
0.038,0.041
0.054,0.045
0.078,0.06
0.014,0.054
0.093,0.07
0.025,0.053
0.167,0.063
0.013,0.051
0.066,0.047
0.064,0.066
0.06,0.074
0.056,0.06
0.036,0.051
0.017,0.043
0.079,0.053
0.08,0.079
0.427,0.075
0.037,0.057
0.038,0.078
0.21,0.066
0.027,0.059
0.102,0.077
0.115,0.068
0.054,0.064
0.131,0.048
0.084,0.048
0.076,0.079
0.091,0.069
0.163,0.064
0.025,0.049
0.244,0.059
0.012,0.067
0.031,0.041
0.167,0.069
0.06,0.053
0.108,0.068
0.034,0.049
0.215,0.058
0.013,0.047
0.068,0.078
0.076,0.073
0.063,0.074
0.057,0.062
0.062,0.059
0.043,0.058
0.059,0.046
0.103,0.079
0.075,0.065
0.103,0.066
0.016,0.041
0.429,0.078
0.077,0.055
0.015,0.065
0.508,0.074
0.086,0.051
0.003,0.065
0.152,0.074
0.094,0.058
0.046,0.045
0.047,0.048
0.048,0.047
0.029,0.044
0.067,0.044
0.065,0.078
0.067,0.079
0.068,0.067
0.07,0.07
0.066,0.07
0.067,0.066
0.015,0.056
0.102,0.066
0.042,0.042
0.181,0.056
0.122,0.067
0.048,0.042
0.07,0.044
0.044,0.062
0.059,0.06
0.06,0.067
0.057,0.057
0.065,0.063
0.06,0.062
0.097,0.061
0.014,0.066
0.158,0.063
0.048,0.043
0.032,0.057
0.042,0.043
0.053,0.051
0.033,0.052
0.046,0.042
0.054,0.05
0.049,0.05
0.062,0.055
0.098,0.074
0.16,0.067
0.007,0.071
0.054,0.046
0.035,0.042
0.027,0.045
0.199,0.07
0.064,0.041
0.042,0.043
0.262,0.077
0.047,0.06
0.035,0.064
0.055,0.063
0.066,0.065
0.065,0.065
0.065,0.065
0.064,0.065
0.063,0.063
0.067,0.065
0.066,0.066
0.066,0.066
0.066,0.065
0.067,0.067
0.066,0.067
0.065,0.067
0.02,0.054
0.374,0.05
0.051,0.067
0.013,0.042
0.078,0.043
0.262,0.056
0.038,0.06
0.107,0.063
0.002,0.057
0.061,0.047
0.036,0.052
0.043,0.041
0.058,0.045
0.028,0.043
0.057,0.047
0.068,0.058
0.071,0.069
0.085,0.078
0.06,0.067
0.06,0.058
0.059,0.062
0.061,0.061
0.046,0.052
0.041,0.041
0.082,0.079
0.113,0.062
0.078,0.074
0.053,0.061
0.074,0.073
0.073,0.072
0.043,0.068
0.11,0.077
0.036,0.068
0.042,0.042
0.044,0.051
0.054,0.045
0.077,0.054
0.086,0.077
0.027,0.059
0.13,0.057
0.026,0.057
0.303,0.079
0.015,0.057
0.068,0.068
0.275,0.053
0.53,0.068
0.033,0.063
0.065,0.053
0.086,0.079
0.075,0.075
0.078,0.079
0.073,0.062
0.1,0.054
0.013,0.06
0.087,0.073
0.024,0.078
0.123,0.057
0.047,0.074
0.038,0.059
0.05,0.055
0.038,0.043
0.044,0.045
0.037,0.042
0.04,0.057
0.043,0.05
0.05,0.06
0.034,0.043
0.067,0.043
0.037,0.05
0.116,0.059
0.059,0.069
0.056,0.055
0.048,0.051
0.037,0.046
0.051,0.041
0.052,0.054
0.046,0.052
0.048,0.042
0.056,0.051
0.054,0.058
0.065,0.06
0.046,0.057
0.054,0.041
0.056,0.052
0.044,0.053
0.061,0.043
0.054,0.075
0.059,0.058
0.05,0.064
0.091,0.064
0.094,0.077
0.064,0.048
0.05,0.054
0.069,0.054
0.039,0.063
0.159,0.049
0.057,0.057
0.056,0.056
0.056,0.056
0.055,0.055
0.055,0.055
0.055,0.055
0.055,0.055
0.055,0.055
0.055,0.055
0.054,0.054
0.054,0.054
0.03,0.054
0.048,0.076
0.084,0.045
0.032,0.054
0.094,0.045
0.026,0.068
0.121,0.069
0.026,0.064
0.282,0.047
0.027,0.041
0.104,0.08
0.026,0.046
0.027,0.067
0.107,0.047
0.063,0.068
0.061,0.062
0.026,0.045
0.06,0.047
0.057,0.059
0.057,0.058
0.056,0.057
0.058,0.057
0.081,0.067
0.07,0.079
0.184,0.05
0.026,0.071
0.022,0.051
0.153,0.059
0.086,0.075
0.026,0.075
0.008,0.072
0.026,0.051
0.012,0.053
0.188,0.051
0.068,0.077
0.056,0.06
0.046,0.05
0.072,0.052
0.055,0.055
0.042,0.045
0.043,0.043
0.122,0.077
0.07,0.072
0.06,0.067
0.059,0.062
0.056,0.056
0.05,0.052
0.045,0.047
0.041,0.043
0.077,0.072
0.046,0.042
0.152,0.058
0.071,0.055
0.061,0.072
0.079,0.065
0.069,0.079
0.021,0.067
0.08,0.08
0.079,0.079
0.078,0.078
0.077,0.077
0.064,0.075
0.057,0.065
0.032,0.045
0.066,0.045
0.058,0.049
0.045,0.045
0.061,0.051
0.075,0.077
0.072,0.073
0.074,0.072
0.063,0.07
0.065,0.064
0.065,0.065
0.065,0.065
0.065,0.065
0.065,0.065
0.033,0.065
0.068,0.065
0.028,0.041
0.064,0.045
0.094,0.074
0.071,0.073
0.077,0.077
0.066,0.08
0.04,0.059
0.04,0.05
0.046,0.044
0.069,0.054
0.066,0.062
0.096,0.08
0.01,0.068
0.076,0.078
0.072,0.071
0.033,0.071
0.049,0.054
0.09,0.05
0.013,0.047
0.074,0.055
0.047,0.078
0.051,0.053
0.073,0.068
0.043,0.049
0.071,0.061
0.046,0.066
0.033,0.047
0.045,0.055
0.053,0.043
0.102,0.072
0.03,0.041
0.435,0.05
0.036,0.053
0.081,0.057
0.028,0.052
0.043,0.049
0.051,0.044
0.076,0.075
0.058,0.07
0.091,0.067
0.061,0.054
0.026,0.053
0.213,0.064
0.024,0.054
0.041,0.042
0.041,0.041
0.04,0.041
0.041,0.041
0.041,0.041
0.04,0.041
0.041,0.041
0.038,0.041
0.179,0.051
0.044,0.064
0.075,0.069
0.081,0.074
0.071,0.076
0.085,0.076
0.082,0.08
0.081,0.074
0.06,0.072
0.077,0.071
0.002,0.063
0.052,0.054
0.05,0.046
0.052,0.049
0.065,0.054
0.083,0.074
0.007,0.052
0.047,0.076
0.073,0.055
0.017,0.059
0.079,0.051
0.017,0.061
0.013,0.061
0.047,0.075
0.054,0.052
0.037,0.05
0.053,0.042
0.077,0.066
0.04,0.041
0.046,0.041
0.046,0.046
0.048,0.046
0.045,0.046
0.043,0.044
0.044,0.043
0.044,0.043
0.045,0.041
0.047,0.045
0.045,0.045
0.044,0.046
0.043,0.046
0.044,0.046
0.045,0.046
0.044,0.046
0.043,0.045
0.08,0.079
0.065,0.041
0.047,0.045
0.04,0.046
0.043,0.045
0.049,0.046
0.054,0.055
0.054,0.051
0.017,0.043
0.058,0.069
0.042,0.05
0.058,0.044
0.094,0.075
0.042,0.043
0.04,0.042
0.088,0.061
0.014,0.08
0.267,0.064
0.014,0.078
0.036,0.052
0.047,0.046
0.022,0.044
0.185,0.076
0.049,0.054
0.051,0.054
0.047,0.05
0.043,0.046
0.039,0.041
0.069,0.073
0.171,0.055
0.012,0.053
0.136,0.071
0.009,0.059
0.082,0.063
0.056,0.073
0.135,0.067
0.076,0.079
0.072,0.074
0.068,0.07
0.064,0.066
0.06,0.062
0.056,0.058
